fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ฤกษ์ อยู่ดี,63365,5,2026-02-07T16:49:10.255Z,71.37,1,37,#131c5f,พรรคภูมิใจไทย
สันทัศน์ คุ้มสอาด,16712,3,2026-02-07T16:49:07.314Z,18.82,2,46,#ff6412,พรรคประชาชน
ปฏิญญา ปักกิ่งเมือง,3954,4,2026-02-07T16:49:08.376Z,4.45,3,9,#fe0000,พรรคเพื่อไทย
อนันตชัย ชาครานุวัฒนพงศ์,3034,2,2026-02-07T16:49:05.703Z,3.42,4,27,#70c0fd,พรรคประชาธิปัตย์
เกริกฤทธิ์ อัมพะวัต,1724,1,2026-02-07T16:49:04.214Z,1.94,5,11,#febd2f,พรรคเศรษฐกิจ
