fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
สุพล จุลใส,39753,4,2026-02-07T16:49:09.325Z,45.71,1,37,#131c5f,พรรคภูมิใจไทย
มีศักดิ์ ภักดีคง,26755,5,2026-02-07T16:49:09.941Z,30.76,2,27,#70c0fd,พรรคประชาธิปัตย์
สันต์ ฉิมหาด,9972,1,2026-02-07T16:49:04.214Z,11.47,3,44,#f3717b,พรรคโอกาสใหม่
ชุตินันท์ คงท่าเรือ,8677,3,2026-02-07T16:49:07.314Z,9.98,4,46,#ff6412,พรรคประชาชน
ไตรฤกษ์ มือสันทัด,971,2,2026-02-07T16:49:05.703Z,1.12,5,9,#fe0000,พรรคเพื่อไทย
สมบัติ ทองหัตถา,846,6,2026-02-07T16:49:11.214Z,0.97,6,11,#febd2f,พรรคเศรษฐกิจ
