fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
กรวีร์ ปริศนานันทกุล,57385,2,2026-02-07T16:49:05.703Z,75.79,1,37,#131c5f,พรรคภูมิใจไทย
สาโรจน์ ฉ่ำจิตร,13263,1,2026-02-07T16:49:03.607Z,17.52,2,46,#ff6412,พรรคประชาชน
ชวกร ศรีราชา,3959,3,2026-02-07T16:49:07.677Z,5.23,3,9,#fe0000,พรรคเพื่อไทย
อนุรักษ์ อมรเมตตาจิต,1112,4,2026-02-07T16:49:08.685Z,1.47,4,27,#70c0fd,พรรคประชาธิปัตย์
