fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
วรายุทธ จงอักษร,46438,3,2026-02-07T16:49:06.995Z,58.77,1,37,#131c5f,พรรคภูมิใจไทย
บุญแก้ว สมวงศ์,25938,1,2026-02-07T16:49:03.079Z,32.83,2,9,#fe0000,พรรคเพื่อไทย
พงศธร สุภโกศล,4829,5,2026-02-07T16:49:09.941Z,6.11,3,46,#ff6412,พรรคประชาชน
สิงห์มณี กุบแก้ว,841,9,2026-02-07T16:49:13.980Z,1.06,4,11,#febd2f,พรรคเศรษฐกิจ
ธนู ว่องไวตระกูล,522,2,2026-02-07T16:49:06.180Z,0.66,5,14,#008c44,พรรคท้องที่ไทย
อนันต์ หลอดคำ,141,6,2026-02-07T16:49:11.538Z,0.18,6,8,#ee5e17,พรรคประชาธิปไตยใหม่
ชริสา แพงมี,130,4,2026-02-07T16:49:09.009Z,0.16,7,49,#f6ec4c,พรรคไทยก้าวใหม่
สิทธิชัย ทองมูล,98,8,2026-02-07T16:49:13.708Z,0.12,8,43,#096735,พรรคพลังประชารัฐ
กริชเพชร พลศรี,77,7,2026-02-07T16:49:12.802Z,0.1,9,27,#70c0fd,พรรคประชาธิปัตย์
