fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ชาดา ไทยเศรษฐ์,50967,2,2026-02-07T16:49:06.180Z,71.91,1,37,#131c5f,พรรคภูมิใจไทย
สุชาดา บัวพันธ์,10529,3,2026-02-07T16:49:06.995Z,14.86,2,46,#ff6412,พรรคประชาชน
อรรถพล โต๋วสัจจา,7436,1,2026-02-07T16:49:03.607Z,10.49,3,9,#fe0000,พรรคเพื่อไทย
เรือตรีศึกษา ฟุ้งเฟื่อง,1769,4,2026-02-07T16:49:09.009Z,2.5,4,27,#70c0fd,พรรคประชาธิปัตย์
สุพรรณษา นันทา,173,5,2026-02-07T16:49:10.255Z,0.24,5,42,#44a26e,พรรคกล้าธรรม
