fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
สุรสิทธิ์ วงศ์วิทยานันท์,35163,7,2026-02-07T16:49:12.470Z,45.6,1,9,#fe0000,พรรคเพื่อไทย
ปริญญา ฤกษ์หร่าย,25872,4,2026-02-07T16:49:09.009Z,33.55,2,42,#44a26e,พรรคกล้าธรรม
อัศนัย แดงศรี,12190,1,2026-02-07T16:49:04.214Z,15.81,3,46,#ff6412,พรรคประชาชน
กำลาภ โตทองสุข,1530,5,2026-02-07T16:49:10.255Z,1.98,4,37,#131c5f,พรรคภูมิใจไทย
พลเดช ศรีแปงวงค์,1030,6,2026-02-07T16:49:11.538Z,1.34,5,27,#70c0fd,พรรคประชาธิปัตย์
ธานันท์ หล่าวเจริญ,698,3,2026-02-07T16:49:08.063Z,0.91,6,44,#f3717b,พรรคโอกาสใหม่
รุ่งเจริญ โชติมั่ง,317,2,2026-02-07T16:49:05.703Z,0.41,7,3,#101e41,พรรคใหม่
ปรีชา เพ็งภู่,306,8,2026-02-07T16:49:13.129Z,0.4,8,43,#096735,พรรคพลังประชารัฐ
