fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ลักษณารีย์ ดวงตาดำ,23574,4,2026-02-07T16:49:09.009Z,32.6,1,46,#ff6412,พรรคประชาชน
วรวัจน์ เอื้ออภิญญกุล,21142,2,2026-02-07T16:49:05.703Z,29.23,2,9,#fe0000,พรรคเพื่อไทย
ประสงค์ ชุ่มเชย,16192,1,2026-02-07T16:49:03.607Z,22.39,3,37,#131c5f,พรรคภูมิใจไทย
กฤติเดช สันติวชิระกุล,9213,3,2026-02-07T16:49:07.314Z,12.74,4,42,#44a26e,พรรคกล้าธรรม
ชูชาติ คำมา,1445,6,2026-02-07T16:49:11.214Z,2.0,5,43,#096735,พรรคพลังประชารัฐ
พรรณพร สีใหม่,752,5,2026-02-07T16:49:10.564Z,1.04,6,27,#70c0fd,พรรคประชาธิปัตย์
