fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
อัครา พรหมเผ่า,61641,3,2026-02-07T16:49:08.063Z,77.6,1,42,#44a26e,พรรคกล้าธรรม
วิสา บุญนัดดา,13063,2,2026-02-07T16:49:05.703Z,16.45,2,46,#ff6412,พรรคประชาชน
วิชัย ไชยมงคล,2286,5,2026-02-07T16:49:09.633Z,2.88,3,9,#fe0000,พรรคเพื่อไทย
ชยุต จิตธำรงสุนทร,945,4,2026-02-07T16:49:09.009Z,1.19,4,37,#131c5f,พรรคภูมิใจไทย
ทัศนีย์ สมธิ,782,1,2026-02-07T16:49:03.607Z,0.98,5,6,#243180,พรรครวมไทยสร้างชาติ
ฉัตรชัย ใจเย็น,713,6,2026-02-07T16:49:11.851Z,0.9,6,27,#70c0fd,พรรคประชาธิปัตย์
