fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
อรทัย เกิดทรัพย์,29323,3,2026-02-07T16:49:07.677Z,40.82,1,42,#44a26e,พรรคกล้าธรรม
ฐิติกันต์ ฐิติพฤฒิกุล,19199,2,2026-02-07T16:49:05.224Z,26.73,2,46,#ff6412,พรรคประชาชน
วิวัฒน์ จินดาพล,11725,4,2026-02-07T16:49:08.685Z,16.32,3,37,#131c5f,พรรคภูมิใจไทย
สิริเกศ ฉั่วสกุล,7954,5,2026-02-07T16:49:09.633Z,11.07,4,27,#70c0fd,พรรคประชาธิปัตย์
ด.ต.เดชาวัตร อุ่นสอน,1608,6,2026-02-07T16:49:11.214Z,2.24,5,11,#febd2f,พรรคเศรษฐกิจ
ศักดิ์ชาย เชาวน์ไวย,1141,1,2026-02-07T16:49:03.079Z,1.59,6,9,#fe0000,พรรคเพื่อไทย
เกษม กาหรีมการ,887,7,2026-02-07T16:49:12.470Z,1.23,7,29,#36b54c,พรรคไทยภักดี
