fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
มณเฑียร สงฆ์ประชา,52108,1,2026-02-07T16:49:04.214Z,64.79,1,37,#131c5f,พรรคภูมิใจไทย
สราวุธ งามสุขศรี,15985,2,2026-02-07T16:49:05.224Z,19.88,2,46,#ff6412,พรรคประชาชน
วิฑูร ลี้ธีระนานนท์,8472,4,2026-02-07T16:49:09.325Z,10.53,3,9,#fe0000,พรรคเพื่อไทย
ธงชัย จ้อยชู,2709,3,2026-02-07T16:49:07.677Z,3.37,4,27,#70c0fd,พรรคประชาธิปัตย์
ปัญญา ไทยรัตนกุล,708,6,2026-02-07T16:49:10.889Z,0.88,5,43,#096735,พรรคพลังประชารัฐ
สุทิน แจ้งสิน,443,5,2026-02-07T16:49:09.633Z,0.55,6,42,#44a26e,พรรคกล้าธรรม
