fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
อัครเดช วงษ์พิทักษ์โรจน์,52731,3,2026-02-07T16:49:07.314Z,51.44,1,37,#131c5f,พรรคภูมิใจไทย
ชยานันท์ กอจิตตวนิจ,24904,4,2026-02-07T16:49:09.009Z,24.29,2,46,#ff6412,พรรคประชาชน
ชะวรลัทธิ์ ชินธรรมมิตร,19854,7,2026-02-07T16:49:13.129Z,19.37,3,42,#44a26e,พรรคกล้าธรรม
สุรีย์วรรณ สิงห์อยู่,2984,2,2026-02-07T16:49:05.703Z,2.91,4,9,#fe0000,พรรคเพื่อไทย
สรวิชญ์ ขำเจริญ,821,6,2026-02-07T16:49:10.889Z,0.8,5,27,#70c0fd,พรรคประชาธิปัตย์
เอกพัฒน์ ถ้ำสุวรรณ,610,5,2026-02-07T16:49:09.633Z,0.6,6,11,#febd2f,พรรคเศรษฐกิจ
กฤชจ์พนธ์ อัฏฐาธนมงคล,605,1,2026-02-07T16:49:04.719Z,0.59,7,6,#243180,พรรครวมไทยสร้างชาติ
