fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ณัฐชาติ วงศ์ประเสริฐ,45123,6,2026-02-07T16:49:10.889Z,46.39,1,42,#44a26e,พรรคกล้าธรรม
นพดล มาตรศรี,38182,4,2026-02-07T16:49:09.009Z,39.26,2,37,#131c5f,พรรคภูมิใจไทย
มงคล สุนทรวิภาต,11526,5,2026-02-07T16:49:10.564Z,11.85,3,46,#ff6412,พรรคประชาชน
กุลธิดา เหมาเพชรอนันเมฆ,1437,3,2026-02-07T16:49:06.995Z,1.48,4,9,#fe0000,พรรคเพื่อไทย
ชัญษร สังข์วรรณะ,737,1,2026-02-07T16:49:03.607Z,0.76,5,27,#70c0fd,พรรคประชาธิปัตย์
จาภัส พรมมา,257,2,2026-02-07T16:49:05.703Z,0.26,6,7,#0ac107,พรรคพลวัต
