fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ณฐชนน ชนะบูรณาศักดิ์,32516,5,2026-02-07T16:49:09.633Z,38.6,1,46,#ff6412,พรรคประชาชน
จเด็ศ จันทรา,31628,4,2026-02-07T16:49:09.325Z,37.55,2,9,#fe0000,พรรคเพื่อไทย
จักษ์ พันธ์ชูเพชร,14150,2,2026-02-07T16:49:05.703Z,16.8,3,37,#131c5f,พรรคภูมิใจไทย
นิรัญ ดอนสุวรรณ,2445,6,2026-02-07T16:49:10.889Z,2.9,4,27,#70c0fd,พรรคประชาธิปัตย์
จักรพรรดิ์ กาญจนธนานนท์,2079,3,2026-02-07T16:49:06.995Z,2.47,5,11,#febd2f,พรรคเศรษฐกิจ
อาริฟ กุนนาบี,780,7,2026-02-07T16:49:12.175Z,0.93,6,42,#44a26e,พรรคกล้าธรรม
ณัฐกิตติ์ ฉัตราภรณ์ลักษมี,642,1,2026-02-07T16:49:03.607Z,0.76,7,17,#ffd801,พรรคไทยชนะ
