fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
เลิศศักดิ์ พัฒนชัยกุล,40796,7,2026-02-07T16:49:12.175Z,50.52,1,9,#fe0000,พรรคเพื่อไทย
วิทยา บุญมีวิเศษ,17150,6,2026-02-07T16:49:11.538Z,21.24,2,46,#ff6412,พรรคประชาชน
อาริยา ภูมิพัฒน์,14174,5,2026-02-07T16:49:09.633Z,17.55,3,42,#44a26e,พรรคกล้าธรรม
ฉัตรชัย ลีกระจ่าง,4521,1,2026-02-07T16:49:03.079Z,5.6,4,37,#131c5f,พรรคภูมิใจไทย
ทศพล พรหมเกตุ,1635,3,2026-02-07T16:49:07.314Z,2.02,5,27,#70c0fd,พรรคประชาธิปัตย์
ไมตรี วาที,1130,8,2026-02-07T16:49:13.708Z,1.4,6,11,#febd2f,พรรคเศรษฐกิจ
นิติกรณ์ เกียวประเสริฐ,833,4,2026-02-07T16:49:09.325Z,1.03,7,6,#243180,พรรครวมไทยสร้างชาติ
วีระ กองสิงห์,509,2,2026-02-07T16:49:06.598Z,0.63,8,43,#096735,พรรคพลังประชารัฐ
