fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ยุทธนา ศรีตะบุตร,28739,3,2026-02-07T16:49:06.995Z,37.24,1,43,#096735,พรรคพลังประชารัฐ
จิดาภา สุนทรธนากุล,25116,2,2026-02-07T16:49:06.598Z,32.55,2,37,#131c5f,พรรคภูมิใจไทย
ชนก จันทาทอง,13188,1,2026-02-07T16:49:03.079Z,17.09,3,9,#fe0000,พรรคเพื่อไทย
ทศพร จันทร์ศรี,9341,5,2026-02-07T16:49:10.255Z,12.11,4,46,#ff6412,พรรคประชาชน
ธงชัย กึ่งมาตย์,387,4,2026-02-07T16:49:08.376Z,0.5,5,27,#70c0fd,พรรคประชาธิปัตย์
จักรภัทร สายไธสง,208,7,2026-02-07T16:49:12.470Z,0.27,6,31,#0641e7,พรรคประชากรไทย
ราตรี กาลจักร์,184,6,2026-02-07T16:49:11.214Z,0.24,7,8,#ee5e17,พรรคประชาธิปไตยใหม่
