fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
คงกฤษ ฉัตรมาลีรัตน์,56553,4,2026-02-07T16:49:09.009Z,71.07,1,37,#131c5f,พรรคภูมิใจไทย
สมพงษ์ สีหามาตร,13643,1,2026-02-07T16:49:03.607Z,17.15,2,46,#ff6412,พรรคประชาชน
วิรัช ร่มเย็น,6995,2,2026-02-07T16:49:06.180Z,8.79,3,27,#70c0fd,พรรคประชาธิปัตย์
พิทยา แท่นแก้ว,1507,3,2026-02-07T16:49:06.995Z,1.89,4,9,#fe0000,พรรคเพื่อไทย
วรวุฒิ ขนอม,871,5,2026-02-07T16:49:09.941Z,1.09,5,42,#44a26e,พรรคกล้าธรรม
