fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ญาณีนาถ เข็มนาค,40690,5,2026-02-07T16:49:10.564Z,45.76,1,37,#131c5f,พรรคภูมิใจไทย
วรัดดา ประเสริฐศรี,18076,3,2026-02-07T16:49:08.063Z,20.33,2,9,#fe0000,พรรคเพื่อไทย
กริช กีฬา,16618,2,2026-02-07T16:49:06.598Z,18.69,3,46,#ff6412,พรรคประชาชน
มฆวาน บัวบุตร,11555,6,2026-02-07T16:49:10.889Z,12.99,4,42,#44a26e,พรรคกล้าธรรม
เตชินท์ชัย ผาริบุตร,1621,4,2026-02-07T16:49:09.325Z,1.82,5,27,#70c0fd,พรรคประชาธิปัตย์
ร้อยตรีเนย ชารีพันธ์,369,7,2026-02-07T16:49:12.470Z,0.41,6,56,#2df928,พรรคเพื่อบ้านเมือง
