fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
สังคม แดงโชติ,47612,3,2026-02-07T16:49:08.063Z,46.64,1,37,#131c5f,พรรคภูมิใจไทย
ธิตินัย ตั้งบูรพาจิตร์,40856,4,2026-02-07T16:49:08.685Z,40.02,2,42,#44a26e,พรรคกล้าธรรม
มรกต โอ่เอี่ยม,10158,5,2026-02-07T16:49:09.941Z,9.95,3,46,#ff6412,พรรคประชาชน
ไชยวัฒน์ วงศ์วรรณ,2129,1,2026-02-07T16:49:04.719Z,2.09,4,27,#70c0fd,พรรคประชาธิปัตย์
อุดร โพธิ์พ่วง,812,6,2026-02-07T16:49:11.851Z,0.8,5,9,#fe0000,พรรคเพื่อไทย
สรานนท์ ใยบำรุง,512,2,2026-02-07T16:49:05.224Z,0.5,6,49,#f6ec4c,พรรคไทยก้าวใหม่
