fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
สุภกร ตันติไพบูลย์ธนะ,39831,6,2026-02-07T16:49:11.851Z,49.24,1,46,#ff6412,พรรคประชาชน
พงศ์พล ยอดเมืองเจริญ,16643,8,2026-02-07T16:49:13.129Z,20.58,2,37,#131c5f,พรรคภูมิใจไทย
ปรินต์ ทองปุสสะ,8843,5,2026-02-07T16:49:09.941Z,10.93,3,27,#70c0fd,พรรคประชาธิปัตย์
ธกร เลาหพงศ์ชนะ,6641,7,2026-02-07T16:49:12.802Z,8.21,4,9,#fe0000,พรรคเพื่อไทย
ร.ต.ต.มณฑล โพธิ์คาย,2778,11,2026-02-07T16:49:14.795Z,3.43,5,43,#096735,พรรคพลังประชารัฐ
พงศ์ไพศาล มะลูลีม,1596,3,2026-02-07T16:49:06.995Z,1.97,6,6,#243180,พรรครวมไทยสร้างชาติ
กัณฑ์ชาติ มนต์กันภัย,1386,9,2026-02-07T16:49:13.980Z,1.71,7,49,#f6ec4c,พรรคไทยก้าวใหม่
วิรัล ทองเมืองหลวง,1071,12,2026-02-07T16:49:14.795Z,1.32,8,11,#febd2f,พรรคเศรษฐกิจ
อรรถเวช กองนักวงษ์,749,1,2026-02-07T16:49:04.214Z,0.93,9,48,#7c26df,พรรคไทยสร้างไทย
ปรนัยน์ นพการุญ,403,4,2026-02-07T16:49:09.009Z,0.5,10,7,#0ac107,พรรคพลวัต
อธิป เพศยนาวิน,339,2,2026-02-07T16:49:05.224Z,0.42,11,23,#293f8b,พรรคปวงชนไทย
ชณทัต รินน์นพคุณ,240,10,2026-02-07T16:49:14.267Z,0.3,12,42,#44a26e,พรรคกล้าธรรม
วราทิตย์ ตะโกจีน,192,14,2026-02-07T16:49:15.052Z,0.24,13,24,#f80406,พรรควิชชั่นใหม่
ปรีชา เอี่ยมอ่อน,176,13,2026-02-07T16:49:15.052Z,0.22,14,44,#f3717b,พรรคโอกาสใหม่
