fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
กิตติ กิตติธรกุล,47972,2,2026-02-07T16:49:06.180Z,56.04,1,37,#131c5f,พรรคภูมิใจไทย
ธนวัช ภูเก้าล้วน,19641,3,2026-02-07T16:49:08.063Z,22.94,2,46,#ff6412,พรรคประชาชน
วศิน สิริเกียรติกุล,14591,4,2026-02-07T16:49:08.685Z,17.04,3,27,#70c0fd,พรรคประชาธิปัตย์
สุวรรณ อินพรหม,2214,1,2026-02-07T16:49:03.079Z,2.59,4,9,#fe0000,พรรคเพื่อไทย
พิทักษ์ ภารา,815,5,2026-02-07T16:49:10.564Z,0.95,5,11,#febd2f,พรรคเศรษฐกิจ
พงไพร บุตรเลี่ยม,374,6,2026-02-07T16:49:11.214Z,0.44,6,43,#096735,พรรคพลังประชารัฐ
