fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
วินัย ภัทรประสิทธิ์,44182,2,2026-02-07T16:49:05.224Z,56.01,1,37,#131c5f,พรรคภูมิใจไทย
ชัยณรงค์ คล้ายเนียม,19199,6,2026-02-07T16:49:11.851Z,24.34,2,46,#ff6412,พรรคประชาชน
ภูดิท อินสุวรรณ์,12112,1,2026-02-07T16:49:03.079Z,15.35,3,9,#fe0000,พรรคเพื่อไทย
วัชรินทร์ แทนจำรัส,1154,5,2026-02-07T16:49:09.941Z,1.46,4,6,#243180,พรรครวมไทยสร้างชาติ
บัวลอย โพธิ์หลาย,935,4,2026-02-07T16:49:08.685Z,1.19,5,27,#70c0fd,พรรคประชาธิปัตย์
นิทัศน์ จันทเดช,871,7,2026-02-07T16:49:12.470Z,1.1,6,11,#febd2f,พรรคเศรษฐกิจ
วชรพล เดชอ่อน,436,3,2026-02-07T16:49:08.063Z,0.55,7,42,#44a26e,พรรคกล้าธรรม
