fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
อำนาจ วิลาวัลย์,40077,1,2026-02-07T16:49:04.719Z,51.01,1,37,#131c5f,พรรคภูมิใจไทย
ชนกานต์ ศรีเอียด,27069,2,2026-02-07T16:49:06.180Z,34.45,2,46,#ff6412,พรรคประชาชน
จิตร์จา สังข์สี,5794,4,2026-02-07T16:49:08.685Z,7.37,3,9,#fe0000,พรรคเพื่อไทย
ไพทูรย์ นาคหิรัญ,2040,5,2026-02-07T16:49:09.633Z,2.6,4,42,#44a26e,พรรคกล้าธรรม
พรจรัส สงวนศิลป,1568,6,2026-02-07T16:49:11.538Z,2.0,5,27,#70c0fd,พรรคประชาธิปัตย์
สมศักดิ์ นารอด,1343,3,2026-02-07T16:49:07.677Z,1.71,6,44,#f3717b,พรรคโอกาสใหม่
นิภาพร บุญช่วยเดี่ยว,674,7,2026-02-07T16:49:12.175Z,0.86,7,29,#36b54c,พรรคไทยภักดี
