fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ชลธานี เชื้อน้อย,33259,4,2026-02-07T16:49:08.685Z,37.74,1,46,#ff6412,พรรคประชาชน
ระพีพรรณ โพธิ์ทอง,25321,1,2026-02-07T16:49:04.719Z,28.73,2,42,#44a26e,พรรคกล้าธรรม
บุญเลิศ แสนเทพ,15343,7,2026-02-07T16:49:12.470Z,17.41,3,9,#fe0000,พรรคเพื่อไทย
จรัสฤทธิ์ จันทรสุรินทร์,6490,5,2026-02-07T16:49:09.633Z,7.36,4,37,#131c5f,พรรคภูมิใจไทย
ประยูร แก้วเดียว,2050,2,2026-02-07T16:49:05.703Z,2.33,5,11,#febd2f,พรรคเศรษฐกิจ
วิชัย หมื่นประจักร์,1545,9,2026-02-07T16:49:13.980Z,1.75,6,31,#0641e7,พรรคประชากรไทย
ธนภัทร ศรีปินตา,1512,8,2026-02-07T16:49:13.129Z,1.72,7,27,#70c0fd,พรรคประชาธิปัตย์
อรุณรัตน พลอยจันทร์กูล,1477,6,2026-02-07T16:49:11.851Z,1.68,8,6,#243180,พรรครวมไทยสร้างชาติ
ชาญณรงค์ มาเรียน,1126,3,2026-02-07T16:49:08.063Z,1.28,9,43,#096735,พรรคพลังประชารัฐ
