fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
อรรถพล ไตรศรี,34785,5,2026-02-07T16:49:10.564Z,54.76,1,37,#131c5f,พรรคภูมิใจไทย
สรรเพชร ทิพย์มณเฑียร,14816,4,2026-02-07T16:49:08.376Z,23.33,2,27,#70c0fd,พรรคประชาธิปัตย์
อมรศักดิ์ หอมจันทร์,8743,3,2026-02-07T16:49:07.314Z,13.76,3,46,#ff6412,พรรคประชาชน
ธราธิป ทองเจิม,4021,2,2026-02-07T16:49:06.598Z,6.33,4,42,#44a26e,พรรคกล้าธรรม
ชนัญ เรืองผล,1154,1,2026-02-07T16:49:03.079Z,1.82,5,9,#fe0000,พรรคเพื่อไทย
