fullName,totalVotes,candidateNumber,updatedAt,percent,rank,party.code,party.color,party.name
ธีรัจชัย พันธุมาศ,31027,10,2026-02-07T16:49:14.535Z,42.47,1,46,#ff6412,พรรคประชาชน
ศิริพงษ์ รัสมี,19113,4,2026-02-07T16:49:08.376Z,26.16,2,9,#fe0000,พรรคเพื่อไทย
รณชัย สังฆมิตกล,7605,5,2026-02-07T16:49:10.255Z,10.41,3,37,#131c5f,พรรคภูมิใจไทย
เชิดพันธุ์ เตี่ยไพบูลย์,6125,7,2026-02-07T16:49:12.175Z,8.38,4,27,#70c0fd,พรรคประชาธิปัตย์
ฮาซัน วันนุ,3017,9,2026-02-07T16:49:13.708Z,4.13,5,6,#243180,พรรครวมไทยสร้างชาติ
ธีระวิทย์ วงศ์เพชร,1625,6,2026-02-07T16:49:11.851Z,2.22,6,49,#f6ec4c,พรรคไทยก้าวใหม่
ณัฐกัญญ์ภา อภิญญ์มณีณัฐ,1580,11,2026-02-07T16:49:14.795Z,2.16,7,48,#7c26df,พรรคไทยสร้างไทย
สุรชาติ โต๊ะเฮ,447,1,2026-02-07T16:49:04.214Z,0.61,8,10,#006aee,พรรคทางเลือกใหม่
กิตติศักดิ์ อัศวสุขี,399,16,2026-02-07T16:49:15.312Z,0.55,9,7,#0ac107,พรรคพลวัต
พชรพรรณ ตุ่มระสินปิน,325,3,2026-02-07T16:49:08.063Z,0.44,10,43,#096735,พรรคพลังประชารัฐ
ฟาวาดคาน เที่ยงธรรม,320,8,2026-02-07T16:49:13.708Z,0.44,11,35,#04685b,พรรครักชาติ
เสน่ห์ ศิลปเจริญ,309,2,2026-02-07T16:49:06.598Z,0.42,12,17,#ffd801,พรรคไทยชนะ
จำรัส การะเกตุ,237,15,2026-02-07T16:49:15.052Z,0.32,13,30,#66398e,พรรคแรงงานสร้างชาติ
ณรงค์ชัย อิสริยไชย,217,14,2026-02-07T16:49:15.052Z,0.3,14,23,#293f8b,พรรคปวงชนไทย
สมพิศ ภูมิงาม,189,17,2026-02-07T16:49:15.312Z,0.26,15,56,#2df928,พรรคเพื่อบ้านเมือง
วิญญู อำนวยสมบัติ,188,13,2026-02-07T16:49:15.052Z,0.26,16,42,#44a26e,พรรคกล้าธรรม
วรัญญา แอนดาริส,180,18,2026-02-07T16:49:15.312Z,0.25,17,44,#f3717b,พรรคโอกาสใหม่
พวงประกา ชมภูทอง,154,12,2026-02-07T16:49:15.052Z,0.21,18,51,#fe0000,พรรคพร้อม
